Field,Energy,Magnetization,Susceptibility
1.7,-3.0875107408568524e-24,0.7886605316973417,1.4003890019544529e+19
1.8,-2.0384996404662636e-24,0.7940490797545997,1.4099703160668217e+19
1.9,2.0213488640715776e-24,0.8143558282208588,1.356333429256435e+19
2.0,2.522316058466255e-24,0.8303374233128834,1.121469801682649e+19
2.1,-4.024229212505103e-24,0.8343660531697356,1.1338616144025342e+19
2.2,-2.6765806897259713e-24,0.853732106339469,1.0281631251158262e+19
2.3,-3.963152734132927e-24,0.8601431492842542,1.0594853009475211e+19
2.4,4.045654292605305e-24,0.8693353783231091,1.072868858416808e+19
2.5,1.2650752748977413e-24,0.876186094069529,1.3834024585490135e+19
2.6,8.78945085316973e-25,0.8851635991820043,7.341436647975557e+18
2.7,-8.909401117525555e-25,0.8862065439672795,8.386920330084067e+18
2.8,-1.1357533267770925e-24,0.8956850715746415,8.692183904661536e+18
2.9,2.0636028729263813e-24,0.9016155419222897,8.90033219997868e+18
3.0,-2.2280700403271947e-24,0.9143660531697333,7.395236150654418e+18
